Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
153,5.0,0.0,0.0,445.0,3.0,162.0,13720.0,0.1,17024.37957433886,0.0,0.0,3293.984744310379,,,,,,,,,,,,,,,,,,,,,9950.87284736837,4609.833008925628,15443.209148152346,168.9299675533943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,5.0,0.0,0.0,559.0,4.0,114.0,13834.0,0.1,10411.112548911733,0.0,0.0,3306.131003141403,,,,,,,,,,,,,,,,,,,,,5838.512030134049,2976.6628850521015,9765.04249742881,67.06057967250884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,5.0,0.0,0.0,655.0,5.0,96.0,13930.0,0.1,8243.922971858681,0.0,0.0,3316.056991815567,,,,,,,,,,,,,,,,,,,,,4569.21214414772,2385.473823881318,7820.912610328548,63.23903064364545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,5.0,0.0,0.0,745.0,6.0,90.0,14020.0,0.1,7913.7941439403485,0.0,0.0,3325.2904703617096,,,,,,,,,,,,,,,,,,,,,4460.983922811432,2337.2324807798236,7527.352769072696,55.76572755276442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,5.0,0.0,0.0,912.0,7.0,167.0,14187.0,0.1,17325.385965485286,0.0,0.0,3342.666622400284,,,,,,,,,,,,,,,,,,,,,9920.253591401086,4582.99372389943,15700.088091816853,163.44373952095808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,5.0,0.0,0.0,963.0,8.0,51.0,14238.0,0.1,2095.120631759635,0.0,0.0,3348.236632347107,,,,,,,,,,,,,,,,,,,,,1101.4622663153677,578.1724581592255,2043.0300732940666,25.073842374160353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,5.0,0.0,0.0,1063.0,9.0,100.0,14338.0,0.1,9181.758640819122,0.0,0.0,3358.6884667873383,,,,,,,,,,,,,,,,,,,,,5111.741418756215,2690.674839834478,8687.95171442063,62.82129859473307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,5.0,0.0,0.0,1112.0,10.0,49.0,14387.0,0.1,2955.5632260060515,0.0,0.0,3364.0126802921295,,,,,,,,,,,,,,,,,,,,,1559.9977181981444,955.6802405053031,2884.8902333908923,28.544956667225083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,5.0,0.0,0.0,1161.0,11.0,49.0,14436.0,0.1,2836.1345912751976,0.0,0.0,3369.3131783008575,,,,,,,,,,,,,,,,,,,,,1580.683642270797,884.9207575228762,2764.2067420813482,24.33727477390321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,5.0,0.0,0.0,1234.0,12.0,73.0,14509.0,0.1,5181.221619059192,0.0,0.0,3377.1518290042877,,,,,,,,,,,,,,,,,,,,,2867.6499484584806,1544.4608266391829,4981.8418747293035,41.15157652559777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,5.0,0.0,0.0,1277.0,13.0,43.0,14552.0,0.1,1740.0761170120657,0.0,0.0,3381.894586801529,,,,,,,,,,,,,,,,,,,,,905.5229308645504,519.1599006135671,1704.5460184758226,20.738204538923362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,5.0,0.0,0.0,1299.0,14.0,22.0,14574.0,0.1,770.1936197802427,0.0,0.0,3384.4035761356354,,,,,,,,,,,,,,,,,,,,,383.5755975230857,257.78570292359433,763.2807548637073,7.421297631059942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,5.0,0.0,0.0,1324.0,15.0,25.0,14599.0,0.1,1129.0602827124815,0.0,0.0,3387.3131065368652,,,,,,,,,,,,,,,,,,,,,615.7235847458306,366.3950174962757,1115.8978729418463,11.246811464419352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,5.0,0.0,0.0,1381.0,16.0,57.0,14656.0,0.1,3365.526071584297,0.0,0.0,3393.3589844703674,,,,,,,,,,,,,,,,,,,,,1916.2272831401872,947.1193407639286,3262.8235006230507,34.50909532675625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,5.0,0.0,0.0,1540.0,17.0,159.0,14815.0,0.1,18045.12704521177,0.0,0.0,3409.652048587799,,,,,,,,,,,,,,,,,,,,,10105.511204593608,4872.452929149614,16471.27684609673,172.03473771453037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,5.0,0.0,0.0,1699.0,18.0,159.0,14974.0,0.1,16092.943510768588,0.0,0.0,3425.692620038986,,,,,,,,,,,,,,,,,,,,,8751.966836258585,4442.612471011527,14730.827708392559,99.01200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,5.0,0.0,0.0,1751.0,19.0,52.0,15026.0,0.1,2979.1579186118897,0.0,0.0,3431.2128722667694,,,,,,,,,,,,,,,,,,,,,1572.9902749472978,954.9182918288343,2903.1658528544867,28.467832799597048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,5.0,0.0,0.0,1805.0,20.0,54.0,15080.0,0.1,3441.468026200221,0.0,0.0,3437.104672431946,,,,,,,,,,,,,,,,,,,,,1883.7812282450004,1095.0807526400858,3346.4333601619533,29.219668386306633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,5.0,0.0,0.0,1946.0,21.0,141.0,15221.0,0.1,14061.560371744406,0.0,0.0,3451.745398044586,,,,,,,,,,,,,,,,,,,,,7830.310599540063,3833.4769161391464,12983.440474718222,85.45703092610692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,5.0,0.0,0.0,1986.0,22.0,40.0,15261.0,0.1,2105.368378621234,0.0,0.0,3456.1495926380157,,,,,,,,,,,,,,,,,,,,,1135.2493963847066,674.5549162726405,2064.084507696732,17.576036363192596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,5.0,0.0,0.0,2115.0,23.0,129.0,15390.0,0.1,12646.241477756808,0.0,0.0,3469.4862582683563,,,,,,,,,,,,,,,,,,,,,6997.8148241362815,3609.450807564513,11767.045689777093,76.39634008900558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,5.0,0.0,0.0,2161.0,24.0,46.0,15436.0,0.1,2406.0860571335384,0.0,0.0,3474.4773619174957,,,,,,,,,,,,,,,,,,,,,1404.2895733617825,779.0207501791924,2346.1787480763,25.16662622416223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,5.0,0.0,0.0,2243.0,25.0,82.0,15518.0,0.1,6318.657913841614,0.0,0.0,3483.173140525818,,,,,,,,,,,,,,,,,,,,,3443.590046775193,1932.03477381014,6048.374230092001,50.66652167751253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,5.0,0.0,0.0,2406.0,26.0,163.0,15681.0,0.1,16358.021432037587,0.0,0.0,3499.8977024555206,,,,,,,,,,,,,,,,,,,,,9270.963607445881,4349.5487445255485,14876.592672776793,98.61451406597573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,5.0,0.0,0.0,2565.0,27.0,159.0,15840.0,0.1,14798.666083807571,0.0,0.0,3516.117255926132,,,,,,,,,,,,,,,,,,,,,8439.130383214217,3669.4837494806716,13483.798466010074,169.1183213548399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,5.0,0.0,0.0,2648.0,28.0,83.0,15923.0,0.1,6151.749702334606,0.0,0.0,3524.6748180389404,,,,,,,,,,,,,,,,,,,,,3202.183124026999,1953.9934363722043,5897.758121525295,47.905893204394474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,5.0,0.0,0.0,2687.0,29.0,39.0,15962.0,0.1,1913.6644168885043,0.0,0.0,3528.8845460414886,,,,,,,,,,,,,,,,,,,,,1039.6209844517055,605.188922506554,1876.871063751327,17.889188038367852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,5.0,0.0,0.0,2782.0,30.0,95.0,16057.0,0.1,6849.121773874006,0.0,0.0,3538.419009447098,,,,,,,,,,,,,,,,,,,,,3591.36681182546,1989.742644010778,6520.977360494215,51.81334749191089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,6.0,0.0,0.0,40.0,1.0,40.0,16097.0,0.1,1922.9761055304227,0.0,0.0,3930.693387031555,,,,,,,,,,,,,,,,,,,,,1008.6319492067217,626.4710319370819,1886.401744649709,21.002967241130442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,6.0,0.0,0.0,84.0,2.0,44.0,16141.0,0.1,2341.6093744964696,0.0,0.0,3935.214359998703,,,,,,,,,,,,,,,,,,,,,1271.740986711358,742.9986883359362,2290.2309427356986,20.87674405230847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,6.0,0.0,0.0,134.0,3.0,50.0,16191.0,0.1,2745.6827049282215,0.0,0.0,3940.5661358833313,,,,,,,,,,,,,,,,,,,,,1509.0951077633906,852.9533209547278,2675.57642681726,25.44776870719258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,6.0,0.0,0.0,167.0,4.0,33.0,16224.0,0.1,1420.758843915984,0.0,0.0,3944.2893302440643,,,,,,,,,,,,,,,,,,,,,747.3097202704607,463.23298936034763,1398.8940122776019,14.345923519808755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,6.0,0.0,0.0,200.0,5.0,33.0,16257.0,0.1,1656.4341473172979,0.0,0.0,3948.2249867916107,,,,,,,,,,,,,,,,,,,,,887.1385888897338,545.1057841754484,1630.4177790242063,17.392058470083096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,6.0,0.0,0.0,226.0,6.0,26.0,16283.0,0.1,1106.647832271939,0.0,0.0,3951.245676279068,,,,,,,,,,,,,,,,,,,,,579.8874139636799,361.76779969637477,1093.7571801119273,12.063832018874564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,6.0,0.0,0.0,301.0,7.0,75.0,16358.0,0.1,5695.419372670811,0.0,0.0,3958.943960905075,,,,,,,,,,,,,,,,,,,,,3204.2191638872614,1690.0714756270272,5466.029528406552,43.61451406597568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,6.0,0.0,0.0,461.0,8.0,160.0,16518.0,0.1,17635.969925472684,0.0,0.0,3975.3221600055695,,,,,,,,,,,,,,,,,,,,,10074.778807666615,4717.479793447546,16056.101463070712,170.16531057793742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,6.0,0.0,0.0,620.0,9.0,159.0,16677.0,0.1,16764.26191972749,0.0,0.0,3991.588177919388,,,,,,,,,,,,,,,,,,,,,9260.107033299882,4678.03818531726,15322.534648194562,99.01200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,6.0,0.0,0.0,703.0,10.0,83.0,16760.0,0.1,6596.458025145315,0.0,0.0,4000.4500045776367,,,,,,,,,,,,,,,,,,,,,3685.3468978937562,1960.1009528085033,6303.174278001859,48.53911828810906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,6.0,0.0,0.0,865.0,11.0,162.0,16922.0,0.1,16543.921987532554,0.0,0.0,4016.9446926116943,,,,,,,,,,,,,,,,,,,,,9364.63076888161,4538.578946828368,15056.950647317739,168.04667274992264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,6.0,0.0,0.0,979.0,12.0,114.0,17036.0,0.1,9791.293804906825,0.0,0.0,4028.64546251297,,,,,,,,,,,,,,,,,,,,,5388.187519389182,2841.675150235004,9195.422076427238,69.56667438809059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,6.0,0.0,0.0,1110.0,13.0,131.0,17167.0,0.1,12160.683671296214,0.0,0.0,4042.0120639801025,,,,,,,,,,,,,,,,,,,,,6724.33124351587,3503.067073231766,11302.389755516922,75.67420673894081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,6.0,0.0,0.0,1223.0,14.0,113.0,17280.0,0.1,8380.798888206902,0.0,0.0,4053.68945479393,,,,,,,,,,,,,,,,,,,,,4248.587849657151,2573.6467468141623,7916.533611885807,63.66934818702222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,6.0,0.0,0.0,1325.0,15.0,102.0,17382.0,0.1,8032.934110095797,0.0,0.0,4064.471226453781,,,,,,,,,,,,,,,,,,,,,4449.654463077682,2297.295205479286,7594.250261133883,61.658075788741414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,6.0,0.0,0.0,1426.0,16.0,101.0,17483.0,0.1,7877.64291793224,0.0,0.0,4074.9048550128937,,,,,,,,,,,,,,,,,,,,,4396.130402514863,2236.268834637269,7448.523345445789,59.59481006857451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,6.0,0.0,0.0,1508.0,17.0,82.0,17565.0,0.1,5044.827023289063,0.0,0.0,4083.6515185832977,,,,,,,,,,,,,,,,,,,,,2547.711804309586,1609.4631307720754,4845.6010117581845,49.87597176369092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,6.0,0.0,0.0,1622.0,18.0,114.0,17679.0,0.1,10674.904212968177,0.0,0.0,4095.3267016410828,,,,,,,,,,,,,,,,,,,,,5933.165574450246,3109.9109156518116,10018.550419769977,69.30549738570272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,6.0,0.0,0.0,1702.0,19.0,80.0,17759.0,0.1,5863.026892400259,0.0,0.0,4103.645156145096,,,,,,,,,,,,,,,,,,,,,3316.6739612950914,1725.761402541237,5608.905176945363,45.22682262248149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,6.0,0.0,0.0,1861.0,20.0,159.0,17918.0,0.1,16488.275704240805,0.0,0.0,4120.357134103775,,,,,,,,,,,,,,,,,,,,,9665.538128419923,4405.83278973044,14981.402966351787,169.54017413063764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,6.0,0.0,0.0,1984.0,21.0,123.0,18041.0,0.1,12200.187256251018,0.0,0.0,4132.857383966446,,,,,,,,,,,,,,,,,,,,,6821.021552709833,3472.701132608711,11383.958137584743,73.61451406597565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,6.0,0.0,0.0,2042.0,22.0,58.0,18099.0,0.1,3555.1512253112073,0.0,0.0,4139.057396650314,,,,,,,,,,,,,,,,,,,,,1998.3106238430282,1106.3884736133157,3446.1380390684103,33.17216419985937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,6.0,0.0,0.0,2192.0,23.0,150.0,18249.0,0.1,16582.417351987024,0.0,0.0,4154.07993221283,,,,,,,,,,,,,,,,,,,,,9540.50511722691,4512.404500070978,15181.689782277763,175.50766666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,6.0,0.0,0.0,2233.0,24.0,41.0,18290.0,0.1,2142.9898078431756,0.0,0.0,4158.749771356583,,,,,,,,,,,,,,,,,,,,,1187.4065369529544,672.813088641384,2098.5010434138894,19.810223867793912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,6.0,0.0,0.0,2268.0,25.0,35.0,18325.0,0.1,1573.473138788527,0.0,0.0,4162.525052547455,,,,,,,,,,,,,,,,,,,,,811.23527766195,518.8729421419331,1548.1747053062657,15.975702014036898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,6.0,0.0,0.0,2298.0,26.0,30.0,18355.0,0.1,1239.6036493241554,0.0,0.0,4165.813718080521,,,,,,,,,,,,,,,,,,,,,649.7358030458977,399.2602581163004,1222.555463604524,14.554793006905575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,6.0,0.0,0.0,2367.0,27.0,69.0,18424.0,0.1,5308.8120412542585,0.0,0.0,4173.334763050079,,,,,,,,,,,,,,,,,,,,,2976.3673819403125,1616.0953363624312,5113.664908051572,41.922841910127886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,6.0,0.0,0.0,2473.0,28.0,106.0,18530.0,0.1,10080.497363596762,0.0,0.0,4184.155639410019,,,,,,,,,,,,,,,,,,,,,5647.310574708725,2976.27956097805,9500.874691185325,69.2570355534354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,6.0,0.0,0.0,2533.0,29.0,60.0,18590.0,0.1,4074.328179617803,0.0,0.0,4190.349472761154,,,,,,,,,,,,,,,,,,,,,2280.6723299806695,1250.1271178662334,3945.3746437317836,31.812042639749222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,6.0,0.0,0.0,2676.0,30.0,143.0,18733.0,0.1,15273.608213440159,0.0,0.0,4205.498450279236,,,,,,,,,,,,,,,,,,,,,8522.780255017902,4297.710418348737,14083.002559088216,90.26858245378392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,7.0,0.0,0.0,41.0,1.0,41.0,18774.0,0.1,2429.5339239713458,0.0,0.0,4581.683105707169,,,,,,,,,,,,,,,,,,,,,1360.406444806061,770.5852530003481,2378.511905032457,22.409272341036484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,7.0,0.0,0.0,85.0,2.0,44.0,18818.0,0.1,2403.3476144387287,0.0,0.0,4586.410462141037,,,,,,,,,,,,,,,,,,,,,1281.2631598247842,778.8842511526556,2351.6730297929944,22.771770720538978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,7.0,0.0,0.0,213.0,3.0,128.0,18946.0,0.1,11334.56788216026,0.0,0.0,4599.845583677292,,,,,,,,,,,,,,,,,,,,,6477.273674621206,3188.877504320828,10526.519364017418,74.5948100685745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,7.0,0.0,0.0,324.0,4.0,111.0,19057.0,0.1,10037.358007901761,0.0,0.0,4610.957420825958,,,,,,,,,,,,,,,,,,,,,5592.828808466821,2887.19641776339,9435.415405557651,67.04303622460199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,7.0,0.0,0.0,484.0,5.0,160.0,19217.0,0.1,16643.178123495552,0.0,0.0,4627.5289170742035,,,,,,,,,,,,,,,,,,,,,9354.325446692505,4379.345431546697,15176.82452424873,168.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,7.0,0.0,0.0,650.0,6.0,166.0,19383.0,0.1,16003.984203735228,0.0,0.0,4644.246115922928,,,,,,,,,,,,,,,,,,,,,9522.998032022339,4249.313888289388,14452.056190744825,165.8044638554217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,7.0,0.0,0.0,731.0,7.0,81.0,19464.0,0.1,5777.9154281927185,0.0,0.0,4652.7077460289,,,,,,,,,,,,,,,,,,,,,3317.702850117487,1648.401078333735,5520.216409936664,47.457047259193864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,7.0,0.0,0.0,902.0,8.0,171.0,19635.0,0.1,17528.12460577383,0.0,0.0,4670.634756088257,,,,,,,,,,,,,,,,,,,,,9890.485913825,4630.925602813541,15868.572791520013,164.04303216374268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,7.0,0.0,0.0,1004.0,9.0,102.0,19737.0,0.1,7215.589907651767,0.0,0.0,4681.076511144638,,,,,,,,,,,,,,,,,,,,,3953.3452486011224,2019.3930568025082,6825.993854008616,59.36840312998883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,7.0,0.0,0.0,1078.0,10.0,74.0,19811.0,0.1,5489.664196186778,0.0,0.0,4689.151596069336,,,,,,,,,,,,,,,,,,,,,3014.9254967816437,1668.5665024891118,5277.108649615518,42.95546847293129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,7.0,0.0,0.0,1228.0,11.0,150.0,19961.0,0.1,16054.603651044728,0.0,0.0,4704.998313903809,,,,,,,,,,,,,,,,,,,,,9192.915533226877,4320.984507199193,14705.06173947792,169.66834213033678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,7.0,0.0,0.0,1275.0,12.0,47.0,20008.0,0.1,2577.353461682993,0.0,0.0,4710.088960886002,,,,,,,,,,,,,,,,,,,,,1434.4115197708352,796.0213795729175,2514.9635323549414,23.6420332199685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,7.0,0.0,0.0,1321.0,13.0,46.0,20054.0,0.1,2488.7640361358344,0.0,0.0,4715.123068332672,,,,,,,,,,,,,,,,,,,,,1407.5374216728235,741.6189203181186,2428.872631128511,23.865829115221178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,7.0,0.0,0.0,1362.0,14.0,41.0,20095.0,0.1,1641.932221399012,0.0,0.0,4719.547502040863,,,,,,,,,,,,,,,,,,,,,782.5947009871579,550.0579565474158,1613.070366320814,18.229048154816837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,7.0,0.0,0.0,1391.0,15.0,29.0,20124.0,0.1,1147.6066556566134,0.0,0.0,4722.945857286453,,,,,,,,,,,,,,,,,,,,,571.9786846159292,386.96910143247453,1133.2847099379176,12.296186823848958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,7.0,0.0,0.0,1477.0,16.0,86.0,20210.0,0.1,7074.76538201992,0.0,0.0,4731.578235864639,,,,,,,,,,,,,,,,,,,,,4035.9549848721726,2156.262207433846,6741.148809791689,53.80984719320343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,7.0,0.0,0.0,1640.0,17.0,163.0,20373.0,0.1,16212.481407349735,0.0,0.0,4748.241549730301,,,,,,,,,,,,,,,,,,,,,9160.930765150539,4255.293637408459,14748.732408715226,168.56334063101292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,7.0,0.0,0.0,1712.0,18.0,72.0,20445.0,0.1,5042.7876405826555,0.0,0.0,4755.80252623558,,,,,,,,,,,,,,,,,,,,,2782.4310763982553,1557.2461474489166,4852.152055040009,39.921754515038316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,7.0,0.0,0.0,1867.0,19.0,155.0,20600.0,0.1,16906.309321965367,0.0,0.0,4771.290791511536,,,,,,,,,,,,,,,,,,,,,9799.013721714844,4567.7790753861045,15418.283343503233,167.21662396299945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,7.0,0.0,0.0,1921.0,20.0,54.0,20654.0,0.1,3226.989680926437,0.0,0.0,4777.036996603012,,,,,,,,,,,,,,,,,,,,,1786.9975750930118,990.053092226513,3136.762199508231,26.076549650000594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,7.0,0.0,0.0,2001.0,21.0,80.0,20734.0,0.1,5916.269008805903,0.0,0.0,4785.193602800369,,,,,,,,,,,,,,,,,,,,,3309.3753252696856,1772.8028226064503,5662.838997941211,47.58802707907231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,7.0,0.0,0.0,2043.0,22.0,42.0,20776.0,0.1,2180.5806536606588,0.0,0.0,4789.658924102783,,,,,,,,,,,,,,,,,,,,,1178.7993961274183,696.6136371804841,2135.339622929544,19.541277174710153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,7.0,0.0,0.0,2158.0,23.0,115.0,20891.0,0.1,10061.91271722242,0.0,0.0,4801.408818244934,,,,,,,,,,,,,,,,,,,,,5647.300823651514,2800.492268880132,9431.326343863884,72.06057967250867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,7.0,0.0,0.0,2271.0,24.0,113.0,21004.0,0.1,10534.913954798028,0.0,0.0,4812.95889210701,,,,,,,,,,,,,,,,,,,,,5910.510729737535,3022.948680775662,9886.78993541859,69.71525941502814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,7.0,0.0,0.0,2335.0,25.0,64.0,21068.0,0.1,4640.303757991846,0.0,0.0,4819.651368379593,,,,,,,,,,,,,,,,,,,,,2590.4339537138217,1419.9096337974313,4483.478458392489,38.70163465438343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,7.0,0.0,0.0,2454.0,26.0,119.0,21187.0,0.1,9445.656601379585,0.0,0.0,4832.177670478821,,,,,,,,,,,,,,,,,,,,,4988.131409348104,2869.4765559803313,8869.799693253979,70.85763681909636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,7.0,0.0,0.0,2541.0,27.0,87.0,21274.0,0.1,7196.151525044312,0.0,0.0,4841.540934562683,,,,,,,,,,,,,,,,,,,,,4002.3919487336816,2184.045231592413,6861.6598836118255,53.57058710594054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,7.0,0.0,0.0,2702.0,28.0,161.0,21435.0,0.1,17751.156020921368,0.0,0.0,4858.138668060303,,,,,,,,,,,,,,,,,,,,,9963.992951137725,4867.869234558757,16179.295567627883,173.911585255641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,7.0,0.0,0.0,2868.0,29.0,166.0,21601.0,0.1,18279.205156699576,0.0,0.0,4875.023860454559,,,,,,,,,,,,,,,,,,,,,10332.07807734988,4918.130678405701,16597.258114831056,165.8044638554217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7.0,0.0,0.0,3003.0,30.0,135.0,21736.0,0.1,13942.566383193778,0.0,0.0,4889.01208114624,,,,,,,,,,,,,,,,,,,,,7723.1791599139915,3980.7098306372864,12925.775822474532,82.2386742596116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,8.0,0.0,0.0,60.0,1.0,60.0,21796.0,0.1,3654.7371875818067,0.0,0.0,5321.620738744736,,,,,,,,,,,,,,,,,,,,,2146.4265409012232,1077.9221277118238,3533.0140902942317,34.72810470911842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
